Comando,NomeCat,IDProduto,CodProd,Nomeprod,Peso,Descricao,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,OrdemProd,RamoProd,DescrHTM,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,URLProd
A,Headset e Fones,7430702,9549,Headset Gamer Logitech G Pro X 7.1,700,Headset Gamer Logitech G Pro X 7.1,FALSE,0,0,TRUE,0,687,933.22,0,0,0,,,TRUE,FALSE,https://s3.amazonaws.com/iderislab/4248/2020/6/10/4248_8c6f3fdb-61bd-43c3-a46f-a597242090bb_100x100.jpg,"headset-gamer-logitech-g-pro-x-7-1-1x4.jpg,headset-gamer-logitech-g-pro-x-7-1-2x4.jpg,headset-gamer-logitech-g-pro-x-7-1-3x4.jpg,headset-gamer-logitech-g-pro-x-7-1-4x4.jpg","headset-gamer-logitech-g-pro-x-7-1-1x8.jpg,headset-gamer-logitech-g-pro-x-7-1-2x8.jpg,headset-gamer-logitech-g-pro-x-7-1-3x8.jpg,headset-gamer-logitech-g-pro-x-7-1-4x8.jpg",250,,9549.html,10,10,97855151032,TRUE,FALSE,230,110,270,,97855151032,headset-gamer-logitech-g-pro-x-7-1
A,Headset e Fones,7430703,9538,Headset Logitech Gamer G635,680,Headset Logitech Gamer G635,FALSE,4,0,TRUE,0,700.06,933.22,0,0,0,,,FALSE,FALSE,headset-logitech-gamer-g635-1x2.jpg,"headset-logitech-gamer-g635-1x4.jpg,headset-logitech-gamer-g635-2x4.jpg,headset-logitech-gamer-g635-3x4.jpg,headset-logitech-gamer-g635-4x4.jpg","headset-logitech-gamer-g635-1x8.jpg,headset-logitech-gamer-g635-2x8.jpg,headset-logitech-gamer-g635-3x8.jpg,headset-logitech-gamer-g635-4x8.jpg",220,409,9538.html,10,10,97855144539,TRUE,FALSE,200,100,200,,97855144539,headset-logitech-gamer-g635
A,Mouse,7474168,9537,Mouse Logitech Gamer G305 Preto,190,Mouse Logitech Gamer G305 Preto,FALSE,0,0,TRUE,0,204,277.67,0,0,0,,,FALSE,FALSE,mouse-logitech-gamer-g305-preto-1x2.jpg,"mouse-logitech-gamer-g305-preto-1x4.jpg,mouse-logitech-gamer-g305-preto-2x4.jpg,mouse-logitech-gamer-g305-preto-3x4.jpg,mouse-logitech-gamer-g305-preto-4x4.jpg","mouse-logitech-gamer-g305-preto-1x8.jpg,mouse-logitech-gamer-g305-preto-2x8.jpg,mouse-logitech-gamer-g305-preto-3x8.jpg,mouse-logitech-gamer-g305-preto-4x8.jpg",230,573,9537.html,10,10,97855137708,TRUE,FALSE,120,80,160,,97855137708,mouse-logitech-gamer-g305-preto
A,Adaptadores,7658278,9523,Adaptador Tp-Link Tlwn8200nd Usb Wifi 300mbps,300,Adaptador Tp-Link Tlwn8200nd Usb Wifi 300mbps,FALSE,0,0,TRUE,0,121.5,166.56,0,0,0,,,FALSE,FALSE,TL-WN8200N-1200-1.jpg,TL-WN8200N-1200-1.jpg,TL-WN8200N-1200-1.jpg,0,872,9523.html,10,10,6935364050740,TRUE,FALSE,150,50,210,,6935364050740,adaptador-tp-link-wifi-tlwn8200nd
A,Memoria RAM,7867525,9520,Memória Ram Adata Note. Ddr4 8gb 2666mhz - Ad4s26668g19-Sgn,100,Memória Ram Adata Note. Ddr4 8gb 2666mhz - Ad4s26668g19-Sgn,FALSE,7,0,TRUE,0,231.63,316.56,0,0,0,,,FALSE,FALSE,9520-1.jpg,9520-1.jpg,9520-1.jpg,0,,9520.html,10,10,4711085930750,TRUE,FALSE,60,20,170,,4711085930750,memoria-ram-adata-note-ddr4-8gb-2666mhz-ad4s26668g19-sgn
A,Nobreak,7871731,9516,Nobreak Nhs Comp Sen 1000va 2batsel/7ah/S.120v,12500,Nobreak Nhs Comp Sen 1000va 2batsel/7ah/S.120v,FALSE,2,0,TRUE,0,841.34,1277.67,0,0,0,,,FALSE,FALSE,COMPACTSENOIDAL1000VA-1200-1.jpg,"COMPACTSENOIDAL1000VA-1200-1.jpg,COMPACTSENOIDAL1000VA-1200-2.jpg","COMPACTSENOIDAL1000VA-1200-1.jpg,COMPACTSENOIDAL1000VA-1200-2.jpg",0,,9516.html,10,10,7898950778413,TRUE,FALSE,370,180,440,,7898950778413,nobreak-nhs-comp-sen-1000va-2batsel-7ah-s-120v
A,Armazenamento,7621763,9512,Hd 500gb Para Notebook Western Digital - 5400rpm Wd5000lplx,300,Hd 500gb Para Notebook Western Digital - 5400rpm Wd5000lplx,FALSE,15,0,TRUE,0,100,179,0,0,0,,,FALSE,FALSE,WD500NOTEBLACK-1200-1.jpg,WD500NOTEBLACK-1200-1.jpg,WD500NOTEBLACK-1200-1.jpg,0,591,9512.html,10,10,4016138997026,TRUE,FALSE,150,90,150,,4016138997026,wd5000lplx
A,Roteadores e Access Point,7775826,9498,Roteador Tp-Link Archer C6 Ac1200 Wifi Dual Band,812,Roteador Tp-Link Archer C6 Ac1200 Wifi Dual Band,FALSE,0,0,TRUE,0,269.58,366.56,0,0,0,,,FALSE,FALSE,9498-1.jpg,"9498-1.jpg,9498-2.jpg,9498-3.jpg","9498-1.jpg,9498-2.jpg,9498-3.jpg",0,,9498.html,10,10,6935364084110,TRUE,FALSE,240,80,320,,6935364084110,roteador-tp-link-archer-c6-ac-1200-wifi-dual-band
A,Celulares e Tablets,7862970,9481,Tablet Samsung Galaxy T295 8pol/32gb/4g - Sm-T295nzkmzto,680,Tablet Samsung Galaxy T295 8pol/32gb/4g - Sm-T295nzkmzto,FALSE,0,0,TRUE,0,889,1199.89,0,0,0,,,FALSE,FALSE,T295-1200-1.jpg,"T295-1200-1.jpg,T295-1200-2.jpg","T295-1200-1.jpg,T295-1200-2.jpg",0,,9481.html,10,10,7892509112802,TRUE,FALSE,140,50,220,,7892509112802,tablet-samsung-galaxy-t295-8pol-32gb-4g-sm-t295nzkmzto
A,Headset e Fones,7853627,9446,Headset Intelbras Chs40 Rj9 - 4010040,150,Headset Intelbras Chs40 Rj9 - 4010040,FALSE,1,0,TRUE,0,69.15,99.89,0,0,0,,,FALSE,FALSE,CHS40-1200-1.jpg,"CHS40-1200-1.jpg,CHS40-1200-2.jpg","CHS40-1200-1.jpg,CHS40-1200-2.jpg",0,,9446.html,10,10,7896637687003,TRUE,FALSE,140,60,160,,7896637687003,headset-intelbras-chs40-rj9-4010040
A,Mouse,7846235,9444,Mouse Logitech M720 Triathlon Wifi Preto - 910-004790,190,Mouse Logitech M720 Triathlon Wifi Preto - 910-004790,FALSE,2,0,TRUE,0,177.6,238.78,0,0,0,,,FALSE,FALSE,M720PRETO-1200-1.jpg,"M720PRETO-1200-1.jpg,M720PRETO-1200-2.jpg,M720PRETO-1200-4.jpg,M720PRETO-1200-3.jpg","M720PRETO-1200-1.jpg,M720PRETO-1200-2.jpg,M720PRETO-1200-4.jpg,M720PRETO-1200-3.jpg",0,,9444.html,10,10,97855121899,TRUE,FALSE,140,80,160,,97855121899,mouse-logitech-m720-triathlon-wifi-preto-910-004790
A,Headset e Fones,7430200,9442,Headset Astro Gamer A10 Xbox Branco Verde,400,Headset Astro Gamer A10 Xbox Branco Verde,FALSE,2,0,TRUE,0,357,477.67,0,0,0,,,FALSE,FALSE,headset-astro-gamer-a10-xbox-branco-verde-1x2.jpg,"headset-astro-gamer-a10-xbox-branco-verde-1x4.jpg,headset-astro-gamer-a10-xbox-branco-verde-2x4.jpg,headset-astro-gamer-a10-xbox-branco-verde-3x4.jpg","headset-astro-gamer-a10-xbox-branco-verde-1x8.jpg,headset-astro-gamer-a10-xbox-branco-verde-2x8.jpg,headset-astro-gamer-a10-xbox-branco-verde-3x8.jpg",220,409,9442.html,10,10,97855157027,TRUE,FALSE,260,100,280,,97855157027,headset-astro-gamer-a10-xbox-branco-verde
A,Headset e Fones,7086944,9441,Headset Astro A10 Branco/Azul P/ Ps4-Nin/Pc - 939-001853,400,Headset Astro A10 Branco/Azul P/ Ps4-Nin/Pc - 939-001853,FALSE,1,0,TRUE,0,385,522.11,0,0,0,,,FALSE,FALSE,03_200_A10.jpg,"02_400_A10.jpg,05_400_A10.jpg,07_400_A10.jpg,09_400_A10.jpg","01_800_A10.jpg,04_800_A10.jpg,06_800_A10.jpg,08_800_A10.jpg",200,600,9441.html,10,10,,TRUE,FALSE,260,100,280,,,headset-astro-a10-ps4-pc
A,Microfones,7886496,9437,Microfone Trust Streaming Gxt 232 Mantis - 22656i,310,Microfone Trust Streaming Gxt 232 Mantis - 22656i,FALSE,17,0,TRUE,0,125.9,177.67,0,0,0,,,FALSE,FALSE,GXT232-200-1.jpg,"GXT232-400-1.jpg,GXT232-400-2.jpg,GXT232-400-3.jpg,GXT232-400-4.jpg,GXT232-400-5.jpg","GXT232-800-1.jpg,GXT232-800-2.jpg,GXT232-800-3.jpg,GXT232-800-4.jpg,GXT232-800-5.jpg",0,,9437.html,10,10,8713439226560,TRUE,FALSE,350,50,150,,8713439226560,microfone-trust-streaming-gxt-232-mantis-22656i
A,Caixas de Som,7880550,9430,Speak Mobile Logitech P710e - 980-000741,550,Speak Mobile Logitech P710e - 980-000741,FALSE,4,0,TRUE,0,538.19,744.33,0,0,0,,,FALSE,FALSE,P710E-200-1.jpg,"P710E-400-3.jpg,P710E-400-2.jpg,P710E-400-1.jpg","P710E-800-3.jpg,P710E-800-2.jpg,P710E-800-1.jpg",0,,9430.html,10,10,97855101143,TRUE,FALSE,200,60,150,,97855101143,speak-mobile-logitech-p710e-980-000741
A,Celulares e Tablets,7658274,9425,Celular Rural Aquario Ca-42s - 3g Dual Sim,920,Celular Rural Aquario Ca-42s - 3g Dual Sim,FALSE,1,0,TRUE,0,267.75,366.56,0,0,0,,,FALSE,FALSE,CA-42S3G-1200-1.jpg,"CA-42S3G-1200-1.jpg,CA-42S3G-1200-2.jpg","CA-42S3G-1200-1.jpg,CA-42S3G-1200-2.jpg",0,1118,9425.html,10,10,7898127606013,TRUE,FALSE,180,100,220,,7898127606013,telefone-rural-aquario-ca42s-3g-dual-sim
A,Roteadores e Access Point,7658273,9424,Router Load Balance Tp-Link - Tl-R470t,640,Router Load Balance Tp-Link - Tl-R470t,FALSE,1,0,TRUE,0,234.58,316.56,0,0,0,,,FALSE,FALSE,R470-1200-1.jpg,R470-1200-1.jpg,R470-1200-1.jpg,0,590,9424.html,10,10,6935364040413,TRUE,FALSE,190,80,250,,6935364040413,router-loud-balance-tp-link-tl-r470t
A,Telefonia,7818143,9420,Telefone Intelbras Ts 2510 Wifi Preto,350,Telefone Intelbras Ts 2510 Wifi Preto,FALSE,3,0,TRUE,0,115.31,155.44,0,0,0,,,FALSE,FALSE,TS2510-1200-2.jpg,"TS2510-1200-2.jpg,TS2510-1200-1.jpg","TS2510-1200-2.jpg,TS2510-1200-1.jpg",0,0,9420.html,10,10,7896637678483,TRUE,FALSE,100,80,180,,7896637678483,telefone-intelbras-ts-2510
A,Headset e Fones,7909976,9419,Headset Jabra Evolve 30 Ii Ms Duo Usb-A - 5399-823-309,300,Headset Jabra Evolve 30 Ii Ms Duo Usb-A - 5399-823-309,FALSE,27,0,TRUE,0,375,611,0,0,0,,,FALSE,FALSE,jabra-evolve-30-ii-ms-duo-1x2.jpg,"jabra-evolve-30-ii-ms-duo-1x4.jpg,jabra-evolve-30-ii-ms-duo-2x4.jpg,jabra-evolve-30-ii-ms-duo-3x4.jpg,jabra-evolve-30-ii-ms-duo-4x4.jpg","jabra-evolve-30-ii-ms-duo-1x8.jpg,jabra-evolve-30-ii-ms-duo-2x8.jpg,jabra-evolve-30-ii-ms-duo-3x8.jpg,jabra-evolve-30-ii-ms-duo-4x8.jpg",0,409,9419.html,10,10,706487017493,TRUE,FALSE,170,50,200,,706487017493,headset-jabra-evolve-30-ii-ms-duo-usb-a-5399-823-309
A,Headset e Fones,7430700,9412,Headset Astro A40 E Mixamp Pro Tr - Xb-Ox One,1500,Headset Astro A40 E Mixamp Pro Tr - Xb-Ox One,FALSE,10,0,TRUE,0,1295,1660,0,0,0,,,TRUE,FALSE,headset-astro-a40-e-mixamp-pro-tr-xb-ox-one-1x8.jpg,"headset-astro-a40-e-mixamp-pro-tr-xb-ox-one-1x8.jpg,headset-astro-a40-e-mixamp-pro-tr-xb-ox-one-4x4.jpg,headset-astro-a40-e-mixamp-pro-tr-xb-ox-one-3x4.jpg","headset-astro-a40-e-mixamp-pro-tr-xb-ox-one-1x8.jpg,headset-astro-a40-e-mixamp-pro-tr-xb-ox-one-4x8.jpg,headset-astro-a40-e-mixamp-pro-tr-xb-ox-one-3x8.jpg",220,16,9412.html,10,10,97855147004,TRUE,FALSE,240,120,380,,97855147004,headset-astro-a40-e-mixamp-pro-tr-xb-ox-one
A,Kit Teclado+Mouse,7658272,9410,Teclado+Mouse Logitech Mk470 Slim S/Fio - 920-009268,860,Teclado+Mouse Logitech Mk470 Slim S/Fio - 920-009268,FALSE,22,0,TRUE,0,174.88,233.22,0,0,0,,,FALSE,FALSE,MK470-1200-1.jpg,"MK470-1200-1.jpg,MK470-1200-2.jpg,MK470-1200-3.jpg,MK470-1200-4.jpg","MK470-1200-1.jpg,MK470-1200-2.jpg,MK470-1200-3.jpg,MK470-1200-4.jpg",0,598,9410.html,10,10,97855152213,TRUE,FALSE,160,50,460,,97855152213,kit-teclado-mouse-logitech-mk470-slim-wifi
A,Monitores,7890169,9406,Monitor Samsung 27 Cf390 Led Curve Fhd Vga/Hdmi,6200,Monitor Samsung 27 Cf390 Led Curve Fhd Vga/Hdmi,FALSE,0,0,TRUE,0,1043.21,1444.33,0,0,0,,,FALSE,FALSE,monitor-samsung-27-cf390-led-curve-4x2.jpg,"monitor-samsung-27-cf390-led-curve-4x4.jpg,monitor-samsung-27-cf390-led-curve-3x4.jpg,monitor-samsung-27-cf390-led-curve-2x4.jpg,monitor-samsung-27-cf390-led-curvex4.jpg","monitor-samsung-27-cf390-led-curve-4x8.jpg,monitor-samsung-27-cf390-led-curve-3x8.jpg,monitor-samsung-27-cf390-led-curve-2x8.jpg,monitor-samsung-27-cf390-led-curvex8.jpg",0,,9406.html,10,10,7892509095143,TRUE,FALSE,450,190,710,,7892509095143,monitor-samsung-27-cf390-led-curve-fhd-vga-hdmi
A,Controles Gamer,7811463,9403,Controlador Logitech G X52 H.O.T.A.S - 945-000025,2200,Controlador Logitech G X52 H.O.T.A.S - 945-000025,FALSE,8,0,TRUE,0,1041.91,1499.9,1166.56,0,0,01/06/2022,30/06/2022 23:59:00,TRUE,FALSE,X52-1.jpg,"X52-1.jpg,X52-2.jpg,X52-3.jpg,X52-4.jpg","X52-1.jpg,X52-2.jpg,X52-3.jpg,X52-4.jpg",0,,9403.html,10,10,97855127907,TRUE,FALSE,250,230,370,,97855127907,controlador-de-voo-logitech-x52-hotas
A,Microfones,7430671,9400,Microfone Condensador Usb Blue Yeti Prata,1700,Microfone Condensador Usb Blue Yeti Prata,FALSE,6,0,TRUE,0,763.58,888.78,0,0,0,,,TRUE,FALSE,microfone-condensador-usb-blue-yeti-prata-1x8.jpg,"microfone-condensador-usb-blue-yeti-prata-1x8.jpg,microfone-condensador-usb-blue-yeti-prata-2x4.jpg,microfone-condensador-usb-blue-yeti-prata-3x4.jpg","microfone-condensador-usb-blue-yeti-prata-1x8.jpg,microfone-condensador-usb-blue-yeti-prata-2x8.jpg,microfone-condensador-usb-blue-yeti-prata-3x8.jpg",222,415,9400.html,10,10,836213001950,TRUE,FALSE,130,250,160,,836213001950,microfone-condensador-usb-blue-yeti-prata
A,Roteadores e Access Point,7430690,9399,Roteador Tp-Link Deco E3 Archer Ac1200,1000,Roteador Tp-Link Deco E3 Archer Ac1200,FALSE,25,0,TRUE,0,475,522.11,0,0,0,,,TRUE,FALSE,roteador-tp-link-deco-e3-archer-ac1200-1x2.jpg,"roteador-tp-link-deco-e3-archer-ac1200-1x4.jpg,roteador-tp-link-deco-e3-archer-ac1200-2x4.jpg,roteador-tp-link-deco-e3-archer-ac1200-3x4.jpg,roteador-tp-link-deco-e3-archer-ac1200-4x4.jpg","roteador-tp-link-deco-e3-archer-ac1200-1x8.jpg,roteador-tp-link-deco-e3-archer-ac1200-2x8.jpg,roteador-tp-link-deco-e3-archer-ac1200-3x8.jpg,roteador-tp-link-deco-e3-archer-ac1200-4x8.jpg",220,590,9399.html,10,10,6935364085292,TRUE,FALSE,100,240,320,,6935364085292,roteador-tp-link-deco-e3-archer-ac1200
A,Vídeo Conferência,7880931,9386,Camera Tp-Link Tapo C200 Wifi/360graus/1080p,410,Camera Tp-Link Tapo C200 Wifi/360graus/1080p,FALSE,6,0,TRUE,0,225.9,311,0,0,0,,,FALSE,FALSE,camera-tp-link-tapo-c200-wifi-360graus-1080p-2x2.jpg,"camera-tp-link-tapo-c200-wifi-360graus-1080p-2x4.jpg,camera-tp-link-tapo-c200-wifi-360graus-1080px4.jpg","camera-tp-link-tapo-c200-wifi-360graus-1080p-2x8.jpg,camera-tp-link-tapo-c200-wifi-360graus-1080px8.jpg",0,,9386.html,10,10,6935364088095,TRUE,FALSE,150,100,180,,6935364088095,camera-tp-link-tapo-c200-wifi-360graus-1080p
A,Código de Barras,7658271,9381,Leitor Codigo Barras Multilaser Ga142 Laser Usb-A C/Sup,450,Leitor Codigo Barras Multilaser Ga142 Laser Usb-A C/Sup,FALSE,2,0,TRUE,0,187.47,252,0,0,0,,,FALSE,FALSE,GA142-1200-1.jpg,"GA142-1200-1.jpg,GA142-1200-2.jpg","GA142-1200-1.jpg,GA142-1200-2.jpg",0,581,9381.html,10,10,7899838805979,TRUE,FALSE,110,100,180,,7899838805979,leitor-codigo-de-barras-multilaser-ga142
A,Fontes AT/ATX,7880843,9378,Fonte Cooler Master Mwe 650w 80p Bronze - Mpe-6501-Acaab-Wo,2000,Fonte Cooler Master Mwe 650w 80p Bronze - Mpe-6501-Acaab-Wo,FALSE,0,0,TRUE,0,326.79,477.67,0,0,0,,,FALSE,FALSE,fonte-cooler-master-mwe-650w-80p-bronzex2.jpg,"fonte-cooler-master-mwe-650w-80p-bronzex4.jpg,fonte-cooler-master-mwe-650w-80p-bronze-2x4.jpg,fonte-cooler-master-mwe-650w-80p-bronze-3x4.jpg","fonte-cooler-master-mwe-650w-80p-bronzex8.jpg,fonte-cooler-master-mwe-650w-80p-bronze-2x8.jpg,fonte-cooler-master-mwe-650w-80p-bronze-3x8.jpg",0,,9378.html,10,10,4719512081631,TRUE,FALSE,210,110,220,,4719512081631,fonte-cooler-master-mwe-650w-80p-bronze-mpe-6501-acaab-wo
A,Controles Gamer,7685054,9375,Joystick Logitech Extreme 3d Pro - 963290-0403,1280,Joystick Logitech Extreme 3d Pro - 963290-0403,FALSE,51,0,TRUE,0,338,499.9,411,0,0,01/06/2022,30/06/2022 23:59:00,TRUE,FALSE,EXTREME3D-1200-1.jpg,"EXTREME3D-1200-1.jpg,EXTREME3D-1200-2.jpg,EXTREME3D-1200-3.jpg,EXTREME3D-1200-4.jpg","EXTREME3D-1200-1.jpg,EXTREME3D-1200-2.jpg,EXTREME3D-1200-3.jpg,EXTREME3D-1200-4.jpg",222,520,9375.html,10,10,97855018113,TRUE,FALSE,250,220,250,,97855018113,controle-gamer-logitech-extreme3dpro
A,Microfones,7430188,9373,Microfone Condensador Usb Blue Yeti Nano Cinza,1000,Microfone Condensador Usb Blue Yeti Nano Cinza,FALSE,24,0,TRUE,0,583.21,990.9,727.67,0,0,01/06/2022,30/06/2022 23:59:00,TRUE,FALSE,microfone-usb-blue-yeti-nano-cinza-1x8b.jpg,"microfone-usb-blue-yeti-nano-cinza-1x8b.jpg,microfone-usb-blue-yeti-nano-cinza-2x4.jpg,microfone-usb-blue-yeti-nano-cinza-3x4.jpg","microfone-usb-blue-yeti-nano-cinza-1x8.jpg,microfone-usb-blue-yeti-nano-cinza-2x8.jpg,microfone-usb-blue-yeti-nano-cinza-3x8.jpg",240,415,9373.html,10,10,836213000281,TRUE,FALSE,130,220,140,,836213000281,microfone-usb-blue-yeti-nano-cinza
A,Microfones,7152960,9372,Microfone Condensador Logitech Usb Blue Snowball Ice Preto - 988-000067,400,Microfone Condensador Logitech Usb Blue Snowball Ice Preto - 988-000067,FALSE,33,0,TRUE,0,296.08,359.9,288.78,0,0,01/06/2022,30/06/2022 23:59:00,FALSE,FALSE,SNOWBALLPRETO-200-1.jpg,"SNOWBALLPRETO-400-1.jpg,SNOWBALLPRETO-400-2.jpg,SNOWBALLPRETO-400-3.jpg,SNOWBALLPRETO-400-4.jpg","SNOWBALLPRETO-800-1.jpg,SNOWBALLPRETO-800-2.jpg,SNOWBALLPRETO-800-3.jpg,SNOWBALLPRETO-800-4.jpg",243,415,9372.html,10,10,,TRUE,FALSE,130,250,160,,988-000067,microfone-logitech-snowball-preto
A,Microfones,7554862,9371,Microfone Condensador Blue Yeti Caster Preto - 988-000107,2800,Microfone Condensador Blue Yeti Caster Preto - 988-000107,FALSE,0,0,TRUE,0,1174.57,1555.44,0,0,0,,,TRUE,FALSE,microfone-condensador-blue-yeti-caster-1x8.jpg,"microfone-condensador-blue-yeti-caster-1x8.jpg,microfone-condensador-blue-yeti-caster-2x4.jpg,microfone-condensador-blue-yeti-caster-3x4.jpg","microfone-condensador-blue-yeti-caster-1x8.jpg,microfone-condensador-blue-yeti-caster-2x8.jpg,microfone-condensador-blue-yeti-caster-3x8.jpg",222,415,9371.html,10,10,836213000274,TRUE,FALSE,220,90,900,,836213000274,microfone-condensador-blue-yeti-caster-preto
A,Adaptadores,7875185,936,Adaptador Usb Wireless Tp-Link Tl-Wn722n C/ Antena 150mbps,240,Adaptador Usb Wireless Tp-Link Tl-Wn722n C/ Antena 150mbps,FALSE,9,0,TRUE,0,63.96,99.89,0,0,0,,,FALSE,FALSE,936-1.jpg,936-1.jpg,936-1.jpg,0,,936.html,10,10,6935364050467,TRUE,FALSE,150,40,210,,6935364050467,adaptador-usb-wireless-tp-link-tl-wn722n-c-antena-150mbps
A,Caixas de Som,7841008,9341,Caixa De Som Vinik 2.0 Usb 5v 2x Vs-01,150,Caixa De Som Vinik 2.0 Usb 5v 2x Vs-01,FALSE,23,0,TRUE,0,22.15,33.22,0,0,0,,,FALSE,FALSE,9341-1.jpg,"9341-1.jpg,9341-2.jpg,9341-3.jpg,9341-4.jpg,9341-5.jpg","9341-1.jpg,9341-2.jpg,9341-3.jpg,9341-4.jpg,9341-5.jpg",0,,9341.html,10,10,7908020905042,TRUE,FALSE,90,90,150,,7908020905042,caixa-de-som-vinik-2-0-usb-5v-2x-vs-01
A,Switchs e Hubs,7886967,9318,Switch Tp-Link 5 Portas Gigabit Smart - Ls1005g,230,Switch Tp-Link 5 Portas Gigabit Smart - Ls1005g,FALSE,110,0,TRUE,0,71,99.89,0,0,0,,,FALSE,FALSE,1005G-1200-1.jpg,"1005G-1200-1.jpg,1005G-1200-4.jpg","1005G-1200-1.jpg,1005G-1200-4.jpg",0,,9318.html,10,10,6935364085469,TRUE,FALSE,100,90,100,,6935364085469,switch-tp-link-5-portas-gigabit-smart-ls1005g
A,Switchs e Hubs,7917736,9316,Switch Tp-Link Tl-Sg1016d 16p 10/100/1000mbps - Tp-Link,1900,Switch Tp-Link Tl-Sg1016d 16p 10/100/1000mbps - Tp-Link,FALSE,0,0,TRUE,0,489.9,733.22,0,0,0,,,FALSE,FALSE,Switch-16-Portas-TP-Link-1x2.jpg,"Switch-16-Portas-TP-Link-1x4.jpg,Switch-16-Portas-TP-Link-2x4.jpg,Switch-16-Portas-TP-Link-3x4.jpg","Switch-16-Portas-TP-Link-1x8.jpg,Switch-16-Portas-TP-Link-2x8.jpg,Switch-16-Portas-TP-Link-3x8.jpg",0,,9316.html,10,10,6935364020613,TRUE,FALSE,10,20,10,,6935364020613,switch-tp-link-tl-sg1016d-16p-10-100-1000mbps-tp-link
A,| NOVO,7899205,9295,Ssd Multilaser 240gb Axis 500 - Ss200,150,Ssd Multilaser 240gb Axis 500 - Ss200,TRUE,2,0,FALSE,0,202.5,309,0,0,0,,,FALSE,FALSE,https://s3.amazonaws.com/iderislab/4248/2021/10/13/4248_994ca758-8b80-4d4a-afca-7926f32c45f8_100x100.jpg,https://s3.amazonaws.com/iderislab/4248/2021/10/13/4248_994ca758-8b80-4d4a-afca-7926f32c45f8_100x100,,0,567,9295.html,10,10,7899838818054,TRUE,FALSE,170,90,170,,7899838818054,
A,Headset e Fones,7702978,9260,Headset Logitech H570e Usb Mono - 981-000570,200,Headset Logitech H570e Usb Mono - 981-000570,FALSE,8,0,TRUE,0,192,277.67,0,0,0,,,FALSE,FALSE,H570EMONO-1200-2.jpg,"H570EMONO-1200-2.jpg,H570EMONO-1200-1.jpg","H570EMONO-1200-2.jpg,H570EMONO-1200-1.jpg",111,409,9260.html,10,10,97855107961,TRUE,FALSE,190,60,210,,97855107961,headset-logitech-h570e-mono
A,Telefonia,7920429,9257,Telefone Ip Sip Yealink T19pe2 - Fonte Inclusa - Ylk.61.2201,1000,Telefone Ip Sip Yealink T19pe2 - Fonte Inclusa - Ylk.61.2201,FALSE,3,0,TRUE,0,215.29,333.22,0,0,0,,,FALSE,FALSE,telefone-ip-sip-yealink-1x2.jpg,telefone-ip-sip-yealink-1x4.jpg,telefone-ip-sip-yealink-1x8.jpg,0,,9257.html,10,10,6938818301238,TRUE,FALSE,210,130,220,,6938818301238,telefone-ip-sip-yealink-t19pe2---fonte-inclusa-ylk-61-2201
A,Webcam,7914341,9256,Webcam Logitech Bcc950 Usb Pt - 960-000866,720,Webcam Logitech Bcc950 Usb Pt - 960-000866,FALSE,6,0,TRUE,0,903.05,1333.22,0,0,0,,,FALSE,FALSE,BCC950-1200-1x2.jpg,"BCC950-1200-1x4.jpg,BCC950-1200-2x4.jpg,BCC950-1200-3x4.jpg,BCC950-1200-4x4.jpg,BCC950-1200-5x4.jpg","BCC950-1200-1x8.jpg,BCC950-1200-2x8.jpg,BCC950-1200-3x8.jpg,BCC950-1200-4x8.jpg,BCC950-1200-5x8.jpg",0,600,9256.html,10,10,97855088499,TRUE,FALSE,180,130,180,,97855088499,webcam-logitec-bcc950-usb-pt-960-000866
A,Estabilizador de Imagem,7199393,9235,Osmo Dji Mobile 3 Combo,650,Osmo Dji Mobile 3 Combo,FALSE,350,0,TRUE,0,722,999,916.56,0,0,01/06/2022,30/06/2022 23:59:00,TRUE,TRUE,OSMO3-400-1.jpg,"OSMO3-400-1.jpg,OSMO3-400-2.jpg,OSMO3-400-3.jpg,OSMO3-400-4.jpg,OSMO3-400-5.jpg","9235.jpg,OSMO3-800-2.jpg,OSMO3-800-3.jpg,OSMO3-800-4.jpg,OSMO3-800-5.jpg",255,537,9235.html,10,10,,TRUE,FALSE,160,90,190,,190021338746,osmo-dji-mobile-3-combo-original
A,Headset e Fones,7847177,9188,Headset Jabra Evolve 20 Duo Ms Usb-A - 4999-823-109,320,Headset Jabra Evolve 20 Duo Ms Usb-A - 4999-823-109,FALSE,111,0,TRUE,0,269.91,388.78,0,0,0,,,FALSE,TRUE,9188-1.jpg,"9188-1.jpg,9188-2.jpg","9188-1.jpg,9188-2.jpg",0,,9188.html,10,10,5706991016970,TRUE,FALSE,170,160,170,,5706991016970,headset-jabra-evolve-20-duo-ms-usb-a-4999-823-109
